,Spark,React,.NET Core,Firebase,AngularJS,Node.js,Hadoop,Cordova,Xamarin
29900,0,0,1,0,0,1,0,0,1
29901,0,0,1,0,0,0,0,0,0
29908,0,0,0,0,0,1,0,0,0
29910,0,0,0,0,0,1,0,0,0
29911,0,0,1,0,0,0,0,0,0
29912,0,1,1,0,0,1,0,1,0
29915,0,0,1,0,0,0,0,0,1
29918,0,0,0,1,0,0,0,0,0
29923,0,0,1,0,1,1,0,0,1
29924,0,1,0,0,0,0,0,0,0
29925,0,0,0,1,1,1,0,1,0
29936,0,1,0,1,0,1,0,1,0
29938,0,0,1,0,1,1,0,1,1
29940,0,0,0,1,1,1,0,0,0
29941,0,0,0,1,1,1,0,0,0
29943,0,0,0,0,1,1,0,0,0
29944,0,0,0,0,1,1,0,0,0
29951,0,1,1,0,0,0,0,0,0
29952,0,0,0,0,0,1,0,1,0
29955,0,0,0,0,1,0,0,0,0
29957,0,1,0,0,0,0,0,0,0
29959,0,0,0,0,1,0,0,0,0
29960,0,1,0,0,0,1,0,0,0
29962,0,0,1,0,0,0,0,0,0
29963,0,0,1,0,0,0,0,0,1
29965,0,1,1,0,0,1,0,0,0
29967,0,0,0,1,1,0,0,1,1
29968,0,0,0,1,0,1,0,0,0
29969,0,0,0,0,0,1,0,0,0
29972,0,0,0,0,1,0,0,0,0
29977,0,0,1,0,1,0,0,0,0
29979,0,1,0,0,0,1,0,0,0
29985,0,1,0,0,1,1,0,0,0
29986,0,1,0,0,0,1,0,0,0
29989,0,0,0,1,1,1,0,0,0
29990,0,0,1,0,0,0,0,0,0
29991,1,0,0,0,1,0,1,0,0
29992,0,0,1,0,1,0,0,0,0
29996,0,0,0,0,1,0,0,0,0
29997,0,0,0,0,0,0,1,0,0
29999,0,0,0,0,0,1,0,0,0
30001,0,0,0,0,0,1,0,0,0
30002,0,1,1,0,0,0,0,0,0
30009,0,0,1,0,0,0,0,0,0
30010,0,0,1,0,0,0,0,0,0
30014,0,0,1,0,1,0,0,0,0
30016,0,1,0,0,0,1,0,0,1
30017,0,1,0,0,0,1,0,0,0
30019,0,1,0,1,0,1,0,0,0
30020,0,0,0,1,0,0,0,0,0
30021,0,0,0,0,1,0,0,0,0
30032,0,0,0,0,1,1,0,0,0
30033,0,0,1,0,0,0,0,0,0
30035,0,0,1,0,1,1,0,0,0
30039,0,1,0,0,0,1,0,0,0
30050,0,1,1,1,1,0,0,1,1
30055,0,1,0,0,0,1,0,0,0
30056,0,1,0,0,1,0,0,0,0
30058,0,0,0,1,0,0,0,0,0
30059,0,1,0,0,0,1,0,0,0
30061,1,0,0,1,1,0,0,0,0
30062,0,0,1,0,0,0,0,0,0
30064,0,0,0,0,1,1,0,0,0
30068,0,0,0,1,1,1,0,1,0
30072,0,1,0,0,0,1,0,0,0
30074,0,0,0,1,0,0,0,0,0
30078,0,0,0,0,1,1,0,0,0
30079,0,0,0,0,1,1,0,0,0
30080,0,0,1,0,1,1,0,0,0
30085,0,0,1,0,0,0,0,0,0
30086,0,1,0,1,0,1,0,0,0
30087,0,0,0,1,0,0,0,0,0
30088,0,1,1,0,0,1,0,0,0
30089,0,0,1,0,1,0,0,0,0
30090,0,0,0,0,1,1,0,0,0
30092,0,0,0,1,0,0,0,0,0
30095,0,0,1,0,0,0,0,0,0
30098,0,0,0,0,0,0,1,0,0
30099,1,0,0,0,0,1,1,0,0
30104,0,1,0,0,0,1,0,0,0
30105,0,0,1,0,0,0,0,0,0
30109,0,0,0,0,0,0,1,0,0
30111,0,0,1,0,0,0,0,0,0
30112,0,0,0,0,1,0,0,0,0
30114,0,0,0,0,1,1,0,0,0
30115,0,0,0,0,1,0,0,0,0
30120,0,1,0,0,0,1,0,0,0
30122,0,0,1,1,1,1,0,0,0
30125,0,0,1,0,1,0,0,1,0
30133,0,0,0,0,1,0,0,0,0
30138,0,0,1,0,1,1,0,0,0
30140,0,1,0,0,0,1,0,0,0
30144,0,0,0,1,0,0,0,0,0
30146,0,0,0,0,1,0,0,0,0
30151,0,0,0,1,0,0,0,0,0
30153,0,0,0,0,0,1,0,0,0
30156,0,0,1,1,1,0,1,0,0
30159,0,1,0,0,0,0,0,0,0
30164,0,1,0,0,1,0,0,0,0
30166,0,0,0,0,1,0,0,0,1
30168,0,1,0,0,1,0,1,0,0
30170,0,0,0,0,0,0,0,1,0
30173,0,0,0,0,1,1,0,0,0
30174,0,0,1,0,1,0,0,0,1
30176,0,1,0,0,0,1,0,0,0
30178,0,1,0,0,1,0,0,1,0
30182,0,0,1,0,0,0,0,0,0
30191,0,0,1,0,0,0,0,0,0
30192,0,0,0,1,0,0,0,0,0
30196,0,0,0,0,1,1,0,0,0
30201,0,0,1,0,0,0,0,1,1
30202,0,0,0,1,0,0,0,0,1
30203,0,0,1,0,0,0,0,0,0
30204,0,0,0,0,0,1,0,0,0
30209,0,0,0,0,1,1,0,0,0
30214,0,0,1,0,0,0,0,0,0
30215,0,0,1,0,0,0,0,0,0
30216,0,0,1,0,1,1,0,0,0
30218,0,0,0,0,0,1,0,0,0
30219,0,0,1,0,0,0,0,0,0
30222,0,1,0,1,0,1,0,1,0
30229,0,1,0,0,0,1,0,0,0
30230,0,0,0,0,1,1,0,0,0
30233,0,0,0,0,0,1,0,0,0
30235,0,1,0,0,0,0,0,0,0
30240,0,0,1,0,0,0,0,0,0
30242,0,0,1,0,0,0,0,0,0
30243,0,0,1,0,0,0,0,0,0
30244,0,0,0,1,1,1,0,0,0
30248,0,1,0,0,0,1,0,0,0
30249,0,0,1,0,1,1,0,1,1
30251,0,0,1,0,0,0,0,0,0
30253,0,0,1,0,0,0,0,0,0
30254,0,0,0,0,1,0,1,0,0
30256,0,0,1,0,0,1,0,0,0
30257,0,0,0,0,1,0,0,0,0
30259,0,0,0,0,0,1,0,0,0
30261,0,0,1,0,0,0,0,0,0
30263,1,0,1,0,1,0,1,0,0
30280,0,0,0,0,1,1,0,0,0
30282,1,0,0,0,0,1,1,0,0
30288,0,0,1,0,0,0,0,0,0
30292,0,0,0,0,0,1,0,0,0
30296,0,0,1,0,1,0,0,0,0
30300,0,0,0,0,0,1,0,0,0
30304,0,0,1,0,0,0,0,0,0
30305,0,1,1,0,0,1,0,0,1
30308,0,0,0,0,1,1,0,0,0
30310,0,0,0,0,1,1,0,1,0
30312,0,1,0,0,0,1,0,0,0
30314,0,0,0,0,0,1,0,0,0
30325,0,0,1,0,1,0,0,0,0
30331,0,0,0,0,1,1,0,0,0
30332,0,0,1,0,0,0,0,0,0
30333,0,0,1,0,0,0,0,0,1
30336,0,0,0,0,1,0,0,0,0
30338,0,1,0,0,1,1,0,0,0
30345,0,0,0,0,1,1,0,0,0
30348,0,0,1,0,0,0,0,0,0
30350,0,0,1,0,0,0,0,0,0
30355,0,0,1,0,1,1,0,0,0
30356,0,0,1,0,0,0,0,0,0
30361,0,0,0,1,0,0,0,0,0
30364,0,0,0,1,1,1,0,1,0
30365,0,0,0,0,0,1,0,0,0
30366,0,0,1,1,1,0,0,0,0
30368,0,0,1,0,1,1,0,1,0
30375,0,1,0,1,1,1,0,1,0
30376,0,0,0,0,1,0,0,0,0
30378,0,0,1,0,0,0,0,0,0
30383,0,0,1,0,1,1,0,0,0
30385,0,0,1,0,0,0,0,0,0
30387,0,0,0,0,1,1,0,0,0
30393,0,0,1,0,1,0,0,0,0
30395,0,0,1,0,0,0,0,0,1
30398,0,0,1,0,0,0,0,0,0
30399,0,0,0,0,1,1,0,0,1
30405,0,0,0,0,1,0,0,1,0
30408,0,0,0,0,1,1,0,0,0
30409,0,0,0,0,1,0,0,0,0
30410,0,0,0,0,0,1,0,0,0
30411,0,0,1,0,1,0,0,0,0
30414,0,0,0,0,0,1,0,1,0
30421,0,0,1,0,0,0,0,0,0
30422,0,0,0,0,1,1,0,0,0
30423,0,0,1,0,0,1,0,0,1
30424,0,1,1,0,1,1,0,0,0
30426,0,0,0,1,0,0,0,0,0
30429,0,0,1,0,0,1,1,0,0
30431,0,0,1,0,1,0,0,0,0
30432,0,0,0,0,0,0,0,1,0
30433,0,0,0,0,1,0,0,1,0
30434,0,0,0,0,0,0,1,0,0
30436,0,0,0,0,1,1,0,1,0
30440,0,0,0,1,0,0,0,0,0
30442,0,0,0,0,1,1,0,0,0
30446,0,0,0,1,0,1,0,0,0
30448,0,1,0,0,0,1,0,0,0
30451,0,0,1,1,1,1,0,1,0
30453,0,0,0,0,1,1,0,1,0
30456,0,0,1,0,0,0,0,0,0
30457,0,1,0,0,0,0,0,0,0
30460,0,0,0,0,0,1,0,0,0
30463,0,0,1,0,0,0,0,0,1
30466,0,1,0,0,0,1,0,0,0
30467,0,0,0,0,0,1,0,0,0
30469,0,1,1,0,1,1,0,0,0
30470,0,0,1,0,0,0,0,0,0
30472,1,0,0,0,0,0,0,0,0
30473,0,1,0,0,1,1,0,1,0
30475,0,0,0,1,1,0,0,0,1
30478,0,0,1,0,0,0,0,0,0
30479,0,0,1,0,0,0,0,0,0
30481,0,0,1,0,0,0,0,0,0
30482,0,0,1,0,1,1,0,0,0
30485,0,0,1,0,0,1,0,0,0
30487,0,0,0,0,0,1,0,0,0
30489,0,0,0,0,1,0,0,1,0
30492,1,0,0,0,0,0,1,0,0
30495,0,0,0,1,0,0,1,0,0
30497,0,0,0,0,1,0,0,0,1
30498,0,0,0,0,1,1,0,1,0
30504,0,0,0,0,1,0,0,1,0
30509,0,0,0,0,1,0,0,0,0
30512,0,0,1,0,0,0,0,0,0
30514,0,0,1,0,1,0,0,0,0
30519,0,0,0,0,0,1,0,0,0
30521,0,0,1,0,0,0,0,0,0
30524,0,0,1,0,0,0,0,0,0
30526,0,0,0,0,1,1,0,0,0
30530,0,0,0,0,0,1,0,0,0
30531,0,1,0,0,0,0,0,0,0
30537,0,1,0,0,1,0,0,0,0
30543,0,0,1,1,1,0,0,1,1
30544,0,0,1,0,0,0,0,0,0
30549,0,0,1,0,1,0,0,0,0
30556,0,0,0,0,1,1,0,0,0
30559,0,0,0,0,1,0,0,1,0
30560,0,0,0,0,1,1,0,1,0
30563,0,0,0,1,1,1,0,0,0
30564,0,1,0,0,0,1,0,0,0
30568,0,0,0,0,1,0,0,0,0
30569,0,0,0,0,1,1,0,1,0
30570,0,0,1,0,0,0,0,0,0
30573,0,0,0,0,1,1,0,1,0
30574,0,0,0,0,0,1,0,1,0
30575,0,0,0,0,0,1,0,1,0
30576,0,0,1,0,0,0,0,0,1
30577,0,1,0,0,0,1,0,0,0
30579,0,0,1,0,0,0,0,0,1
30580,0,1,0,0,1,1,0,0,0
30581,0,1,0,0,1,0,0,0,0
30586,0,0,0,0,1,1,0,0,0
30591,0,0,1,0,1,1,0,1,0
30592,0,0,0,0,1,0,0,0,0
30594,0,0,0,1,0,0,0,0,0
30601,0,0,1,0,0,0,0,0,0
30605,0,0,1,0,0,0,0,0,0
30606,0,0,1,0,0,0,0,0,0
30613,0,0,0,0,1,1,0,0,0
30615,0,1,0,0,1,1,0,0,0
30616,0,0,1,1,1,0,0,0,0
30619,0,0,1,0,0,0,0,0,0
30620,0,0,0,0,1,0,0,0,0
30623,0,0,0,0,0,0,0,0,1
30626,0,0,1,0,0,0,0,0,0
30633,1,0,0,0,0,0,1,0,0
30637,0,0,1,0,1,1,0,0,0
30639,0,0,0,0,0,0,0,1,0
30640,0,0,1,0,0,0,0,0,0
30641,0,0,1,0,0,0,0,0,0
30642,0,0,0,0,0,1,0,0,0
30643,1,0,0,0,0,0,1,0,0
30644,0,0,0,0,0,1,0,0,0
30645,0,0,1,0,0,0,0,0,0
30648,0,0,0,0,1,0,0,0,0
30651,0,0,0,0,0,1,0,0,0
30658,0,0,0,0,1,1,0,0,0
30660,0,0,0,0,1,1,0,0,0
30666,0,1,0,0,0,1,0,0,0
30668,0,0,0,0,1,1,0,0,0
30669,0,0,0,0,0,0,1,0,0
30671,0,0,0,0,1,0,0,1,0
30672,0,0,1,0,0,0,0,0,0
30674,0,0,0,0,0,1,0,0,0
30675,0,0,1,0,0,0,0,0,0
30677,0,0,0,0,0,0,0,1,0
30678,0,1,0,0,1,0,0,0,0
30679,0,1,0,0,0,1,0,1,0
30683,0,0,0,0,0,1,0,1,0
30687,0,0,0,0,0,0,0,0,1
30690,0,0,0,0,1,0,0,0,0
30692,0,0,0,0,1,1,0,0,0
30695,0,1,0,0,1,1,0,0,0
30699,0,0,1,0,0,0,0,0,0
30700,0,0,1,0,0,0,0,0,0
30705,1,0,1,0,1,1,0,0,0
30713,0,0,0,0,0,0,0,1,0
30716,0,0,1,0,0,0,0,0,0
30717,0,0,1,0,0,0,0,0,0
30718,0,0,1,0,0,0,0,0,0
30723,0,0,1,0,0,0,0,0,0
30724,0,0,1,0,1,0,0,0,0
30725,0,1,0,0,0,1,0,0,0
30726,0,0,0,1,0,0,0,0,0
30732,0,0,0,1,1,0,0,0,0
30735,0,0,1,0,0,0,0,0,0
30737,0,0,0,1,1,1,0,0,0
30746,0,1,0,0,1,1,0,0,0
30749,0,0,1,0,0,0,0,0,0
30750,0,0,1,0,0,0,0,0,0
30752,0,0,0,0,1,0,0,0,0
30753,0,0,1,0,0,0,0,0,1
30758,0,0,1,0,0,0,0,0,0
30766,0,0,0,0,0,0,0,0,1
30767,0,0,1,0,0,0,0,0,1
30768,0,0,1,0,0,1,1,0,0
30770,0,1,0,0,0,1,0,0,0
30771,0,0,0,0,0,0,0,0,1
30774,0,0,0,0,0,1,0,0,0
30776,0,0,0,0,0,0,0,1,0
30780,0,0,1,0,0,0,0,0,0
30781,0,0,1,0,1,1,0,0,0
30783,0,0,1,0,0,0,0,0,0
30789,0,1,0,1,1,1,0,0,1
30790,0,0,1,0,0,0,0,0,0
30791,0,0,0,1,0,0,0,0,0
30794,0,0,0,0,1,1,0,1,0
30797,0,0,1,0,0,0,0,0,0
30801,0,0,0,0,0,0,0,0,1
30803,0,0,0,0,1,0,0,1,0
30804,0,0,1,0,0,0,0,0,0
30806,0,0,0,0,1,1,0,0,0
30808,0,0,0,0,1,1,0,1,0
30810,1,0,1,1,1,1,0,0,0
30817,0,0,0,0,1,0,0,1,0
30819,0,1,0,0,0,0,0,0,0
30820,0,0,1,0,0,0,0,0,0
30822,0,0,1,0,0,0,0,0,0
30825,0,0,1,0,0,0,0,0,0
30829,0,0,1,0,0,0,0,0,0
30830,0,0,1,0,0,0,0,0,0
30835,0,0,0,0,1,1,0,0,0
30837,0,0,1,0,0,0,0,0,0
30840,0,0,1,0,0,0,0,0,0
30846,0,0,1,0,0,0,0,0,0
30852,1,0,1,0,1,1,1,1,1
30854,0,0,0,0,1,0,0,0,0
30856,0,0,1,0,1,0,0,0,0
30858,0,0,1,0,0,1,0,0,1
30860,0,0,1,0,0,0,0,1,0
30861,0,0,0,0,1,1,0,0,0
30862,0,0,1,0,0,0,0,0,1
30864,0,0,1,0,1,1,0,0,0
30867,0,0,0,0,1,1,0,0,0
30870,0,0,1,0,0,1,0,0,0
30871,0,0,0,0,0,1,0,0,0
30876,0,0,1,0,0,0,0,0,1
30877,0,0,0,0,1,1,0,0,0
30885,0,0,0,0,1,1,0,0,0
30887,0,0,1,0,0,0,0,0,1
30891,0,0,0,0,0,1,0,0,0
30892,0,0,0,0,1,0,0,0,0
30893,0,1,0,0,0,0,0,0,0
30907,0,1,0,0,1,1,0,0,0
30908,0,0,1,0,1,0,0,0,0
30910,0,0,0,0,1,1,0,0,0
30915,0,0,0,1,0,0,0,0,0
30924,0,0,0,0,1,0,0,1,0
30926,0,0,1,0,0,1,0,0,0
30930,0,1,0,0,0,0,0,0,0
30932,0,0,1,0,1,0,0,0,0
30933,0,0,1,0,1,1,0,0,0
30935,0,0,0,0,1,1,0,0,0
30936,0,0,0,0,0,1,0,0,0
30937,0,1,0,0,1,0,0,0,0
30948,0,0,1,0,1,1,0,0,0
30951,0,0,0,0,1,0,0,0,0
30952,0,0,0,1,1,1,0,0,0
30953,0,0,1,0,0,0,0,0,0
30955,0,0,1,0,1,1,0,0,0
30960,0,0,0,0,1,0,0,0,0
30962,0,1,0,1,1,1,0,0,0
30963,0,0,0,1,0,0,0,0,0
30967,0,0,0,0,1,0,0,0,0
30970,0,0,1,0,0,0,0,0,0
30973,0,0,0,0,1,1,0,0,0
30975,0,0,1,0,0,0,0,0,0
30977,0,1,0,0,0,1,0,0,0
30978,0,1,1,0,0,0,0,0,0
30979,0,1,0,0,0,0,0,0,0
30980,0,0,0,0,0,0,0,1,0
30984,0,0,0,0,1,1,0,0,0
30985,0,0,1,0,0,0,0,0,0
30986,0,0,0,0,0,0,1,0,0
30989,0,0,0,0,0,1,0,0,0
30993,1,1,0,0,0,0,0,0,0
30995,0,0,1,0,1,0,0,0,0
31004,0,0,0,0,1,1,0,0,0
31007,0,0,1,0,0,0,0,0,0
31011,0,0,1,0,0,0,0,0,0
31012,0,0,1,0,1,0,0,0,0
31017,0,0,1,0,1,0,0,0,0
31019,0,0,0,0,0,0,0,0,1
31022,0,0,1,0,0,0,0,0,0
31026,0,0,1,0,1,1,0,0,1
31030,0,0,0,0,1,0,0,0,0
31036,0,1,0,0,1,1,0,0,0
31037,0,0,1,0,0,0,0,0,0
31040,0,0,1,0,0,1,0,0,0
31042,0,0,0,0,1,0,0,0,0
31044,0,0,0,0,0,1,0,0,0
31047,0,0,1,0,0,0,0,0,0
31048,0,0,1,0,1,1,0,1,0
31050,0,1,0,0,1,0,0,0,0
31054,0,0,0,0,0,0,0,0,1
31059,0,0,0,0,0,0,0,1,0
31061,0,0,0,0,0,1,0,0,0
31065,0,0,0,0,1,1,0,1,0
31073,0,0,1,0,0,0,1,0,0
31075,0,1,1,0,1,1,0,0,0
31076,0,0,0,0,1,1,0,1,0
31081,0,0,0,0,0,1,0,0,0
31082,0,0,1,1,0,0,0,0,1
31083,0,0,0,0,1,0,0,0,0
31084,0,0,0,0,0,1,0,0,0
31088,0,0,1,0,0,0,0,0,0
31095,0,0,0,0,1,1,0,0,0
31099,0,0,0,0,1,1,0,1,0
31101,0,0,1,0,0,0,0,0,1
31104,0,1,0,0,0,1,0,0,0
31110,0,0,0,0,1,0,0,0,0
31116,0,0,0,0,1,0,0,0,0
31119,0,0,1,0,0,0,0,0,0
31120,0,0,0,0,1,0,0,0,0
31122,0,0,0,0,0,1,0,0,0
31127,0,0,1,0,0,0,0,0,0
31131,0,0,0,0,0,0,0,0,1
31133,0,0,1,0,1,1,0,0,0
31136,0,0,0,0,1,1,0,0,0
31138,0,0,1,0,0,0,0,0,0
31140,0,0,0,0,0,1,0,0,0
31141,0,1,0,0,0,1,0,0,0
31142,0,0,1,0,0,0,0,0,0
31145,0,0,1,0,0,1,0,0,0
31149,0,0,1,0,0,0,0,0,0
31150,0,0,1,0,1,1,0,1,0
31152,0,0,0,1,0,1,0,0,0
31157,0,0,0,0,1,0,0,1,0
31160,0,0,1,0,0,0,0,0,0
31161,0,1,0,0,1,1,0,0,0
31163,0,1,0,0,0,0,0,0,0
31166,0,0,1,0,0,0,0,0,0
31167,0,1,0,0,1,1,0,1,0
31170,0,0,1,0,0,0,0,0,0
31171,0,0,0,0,1,0,0,0,0
31176,0,1,0,0,0,0,0,0,0
31180,0,0,0,0,1,0,0,0,0
31181,0,0,0,0,1,0,0,1,0
31183,0,0,1,0,0,0,0,0,0
31185,0,0,1,0,0,1,0,0,0
31192,0,0,0,0,1,1,0,0,0
31193,0,0,1,0,1,0,0,0,0
31194,0,1,0,0,1,1,0,0,0
31200,0,1,0,0,0,1,0,0,0
31201,0,0,0,0,1,0,0,0,0
31217,0,0,1,0,0,0,0,0,0
31218,0,0,1,0,0,1,0,0,0
31219,0,0,0,1,0,0,0,0,0
31221,0,0,0,0,0,1,0,0,0
31222,0,1,0,0,0,1,0,0,0
31225,0,0,1,0,1,0,0,0,0
31226,0,0,1,0,0,0,0,0,0
31227,0,1,0,0,0,0,0,0,0
31228,0,0,1,0,0,0,0,0,0
31230,0,0,1,0,0,0,0,0,1
31234,0,0,1,0,1,0,0,0,0
31236,0,0,1,0,0,0,0,0,1
31237,0,0,0,0,0,1,0,0,0
31241,0,0,1,0,0,1,0,0,0
31242,0,0,1,0,1,0,0,0,0
31244,0,0,0,0,0,1,0,0,0
31246,0,0,0,0,1,0,0,0,0
31247,0,0,1,0,0,0,0,0,0
31248,0,0,0,0,0,1,0,0,0
31256,0,0,0,0,0,1,0,0,0
31271,0,0,1,0,0,0,0,0,0
31272,0,0,0,0,0,1,0,0,0
31274,0,0,0,0,1,0,0,0,0
31277,0,0,1,0,0,0,0,0,0
31278,0,1,0,0,1,1,0,0,0
31283,0,0,0,0,1,0,0,0,0
31285,1,1,0,0,1,0,0,0,0
31294,0,0,1,1,1,0,0,0,0
31295,0,0,1,0,1,1,0,0,0
31296,0,1,0,0,0,1,0,0,0
31297,0,0,0,1,0,1,0,0,0
31298,0,0,0,1,0,0,0,0,0
31301,0,0,0,1,1,1,0,0,0
31303,0,0,0,0,0,0,0,0,1
31304,0,1,0,0,0,1,0,0,0
31307,0,0,1,0,1,1,0,0,0
31313,0,0,0,0,1,0,0,0,0
31314,0,0,1,0,1,1,0,0,0
31316,0,0,0,0,0,1,0,0,1
31320,0,0,1,0,0,0,0,0,0
31323,0,1,0,0,1,0,0,0,0
31326,0,0,1,0,0,0,0,0,0
31327,0,0,1,0,0,0,0,0,1
31329,0,0,1,0,0,0,0,0,0
31332,0,0,0,0,1,0,0,1,1
31333,0,1,0,0,0,0,0,0,0
31336,0,0,1,0,0,0,0,0,0
31337,1,0,0,0,1,1,1,0,0
31338,0,0,0,0,0,1,0,0,0
31341,0,0,1,0,0,0,0,0,0
31342,0,0,0,0,1,1,0,0,0
31345,0,1,1,0,1,1,0,1,1
31354,0,0,0,1,0,0,0,0,0
31355,0,0,1,0,1,1,0,0,0
31358,0,0,0,0,0,1,0,0,0
31362,0,0,0,0,0,1,0,0,1
31368,0,0,1,0,0,0,0,0,0
31372,0,0,0,0,1,0,0,0,1
31375,0,0,1,0,0,0,0,0,0
31376,0,0,0,0,0,1,0,0,0
31378,0,0,0,0,1,0,0,0,0
31382,0,0,1,0,0,0,0,0,0
31388,0,0,1,0,0,0,0,0,0
31390,0,0,0,0,1,0,0,0,0
31391,0,0,1,0,1,1,0,0,0
31400,0,0,1,0,0,0,0,0,0
31401,0,0,0,0,0,1,0,0,0
31402,0,0,0,1,0,1,0,0,0
31404,0,0,0,0,1,1,0,0,0
31405,0,0,0,1,1,1,0,1,0
31407,0,0,0,0,1,0,0,0,1
31408,0,0,1,0,1,1,0,0,0
31410,0,0,1,0,1,1,0,1,0
31411,0,0,0,0,1,0,0,0,0
31414,0,0,0,0,0,1,0,0,0
31415,0,0,0,0,1,1,0,0,0
31417,0,0,1,0,0,0,0,0,0
31420,0,0,0,1,1,0,0,0,0
31433,0,0,1,0,0,0,0,0,0
31437,0,1,0,0,1,1,0,0,0
31438,0,0,1,0,0,0,0,0,0
31439,0,0,0,0,0,1,0,0,0
31442,0,0,0,0,1,1,0,0,0
31445,0,1,0,0,1,0,1,0,0
31446,0,0,1,0,1,1,0,0,0
31447,0,0,0,0,1,1,0,1,0
31462,0,0,1,0,0,1,0,1,0
31463,0,0,0,0,1,0,0,0,0
31466,0,0,1,0,0,1,0,0,1
31467,0,0,1,0,0,0,0,0,1
31471,0,0,1,0,0,0,0,0,0
31474,0,0,0,0,1,0,0,0,0
31475,0,0,1,0,0,1,0,0,0
31476,0,0,0,0,1,1,0,0,1
31481,0,0,1,0,0,0,0,0,1
31482,0,0,0,0,1,1,0,0,0
31484,0,1,0,0,0,1,0,0,0
31488,0,0,0,0,0,1,0,0,0
31489,0,1,0,0,0,0,0,0,0
31491,0,1,1,0,1,0,0,0,0
31492,0,0,0,0,1,0,1,0,0
31496,0,0,1,0,0,0,0,0,0
31498,0,1,0,0,0,1,0,0,0
31500,0,0,0,0,1,0,0,1,0
31501,0,0,1,0,0,0,0,0,1
31507,0,0,1,0,1,0,0,0,0
31508,0,0,1,0,0,0,0,0,0
31509,0,0,0,0,1,1,0,0,0
31511,0,0,1,0,1,1,0,0,1
31513,0,0,1,0,0,1,0,0,0
31514,0,1,1,0,0,0,0,0,0
31516,0,1,1,0,0,1,0,0,0
31520,0,0,0,0,1,1,0,0,0
31521,0,1,0,0,0,1,0,0,0
31522,0,1,0,0,0,1,0,0,1
31528,0,1,0,0,1,1,0,0,0
31530,0,0,0,1,1,0,0,0,0
31536,0,0,0,0,0,1,0,0,0
31537,0,0,0,0,0,1,0,0,0
31539,0,0,0,0,1,1,0,0,0
31540,0,0,0,0,0,1,0,0,0
31543,0,0,0,0,1,0,0,0,0
31552,0,0,0,0,1,1,0,0,0
31553,0,0,1,0,0,0,0,0,0
31554,0,0,0,0,1,0,0,0,0
31555,0,0,1,0,1,0,0,0,0
31558,0,1,0,0,0,0,0,0,0
31559,0,0,0,0,0,0,0,1,0
31563,0,0,0,0,1,0,0,1,0
31565,0,0,1,0,0,0,0,0,0
31566,0,0,0,0,1,0,0,0,0
31567,0,1,0,0,1,1,0,0,0
31568,0,0,0,0,1,0,0,0,0
31569,0,0,0,0,1,0,0,0,0
31572,0,0,1,0,0,1,0,0,0
31574,0,0,1,0,1,0,0,0,0
31577,0,0,1,0,0,0,0,0,0
31584,0,0,0,0,1,0,0,0,0
31586,0,1,0,1,0,1,0,0,0
31588,0,0,1,0,0,0,0,0,0
31596,0,0,0,0,1,1,0,0,0
31597,0,1,0,0,1,1,0,0,0
31599,0,1,0,0,0,0,0,0,0
31600,1,0,0,0,0,0,1,0,0
31602,0,1,0,0,1,1,0,0,0
31603,0,0,0,0,1,1,0,0,0
31605,0,0,0,0,0,1,0,0,0
31606,0,0,0,0,1,0,0,0,0
31611,0,1,0,0,1,1,0,0,0
31614,0,1,0,0,1,1,0,0,0
31615,0,0,0,1,1,0,0,0,0
31618,0,0,0,0,0,0,1,1,0
31619,0,1,0,0,0,1,0,0,0
31620,0,0,1,0,0,0,0,0,0
31623,0,0,0,0,1,0,0,0,0
31624,1,0,0,0,0,0,1,0,0
31632,0,0,0,0,1,1,0,0,0
31636,0,0,0,0,1,1,0,0,0
31638,0,1,0,0,0,1,0,1,0
31639,0,1,1,0,0,1,1,0,1
31641,0,1,0,0,1,1,0,1,0
31645,0,0,0,0,0,1,0,0,0
31648,1,0,0,0,0,0,0,0,0
31651,0,0,0,0,0,0,1,0,0
31656,0,0,1,0,0,0,0,0,0
31664,0,0,1,0,0,0,0,0,0
31665,0,0,0,0,1,0,0,0,0
31668,0,0,1,0,1,0,0,1,0
31676,0,1,0,0,0,1,0,0,0
31677,0,1,1,0,1,0,0,0,0
31679,0,1,0,0,1,0,0,0,0
31683,0,0,0,0,1,1,0,0,0
31684,0,0,1,0,0,0,0,0,0
31686,0,0,0,0,1,1,0,0,1
31687,0,0,0,0,0,0,1,0,0
31689,0,1,0,0,0,0,0,0,0
31691,0,0,1,0,0,0,0,0,0
31695,0,0,1,0,0,0,0,0,1
31696,0,0,1,0,0,0,0,0,0
31697,0,1,0,0,0,0,0,0,0
31701,0,1,0,1,0,1,0,0,0
31705,0,1,1,0,0,1,0,0,1
31710,0,0,1,0,0,0,0,0,0
31712,0,0,0,0,0,1,0,0,0
31720,0,1,0,0,1,1,0,0,0
31724,0,0,0,1,0,0,0,0,0
31725,0,0,0,0,0,1,0,0,0
31726,0,1,0,0,1,0,0,0,0
31736,0,0,1,0,0,0,0,0,0
31737,0,0,1,0,0,0,0,0,0
31738,0,0,1,0,0,1,0,0,0
31745,0,0,1,0,0,0,0,0,1
31746,0,1,0,1,1,1,0,0,0
31752,0,0,1,0,0,1,0,0,0
31753,0,0,0,0,1,0,0,1,0
31755,0,0,0,1,0,0,0,1,0
31758,0,0,0,0,1,0,0,0,0
31759,0,0,1,0,0,0,0,0,0
